"Format","AiM CSV File"
"Session","Rust kart"
"Vehicle","Rotax Max"
"Racer","Maxim"
"Championship",""
"Comment","Rustavi practice"
"Date","Saturday, July 26, 2025"
"Time","11:15 AM"
"Sample Rate","20"
"Duration","462.996"
"Segment","Session"
"Beacon Markers","68.943","131.836","193.826","255.808","317.364","378.351","444.859","462.996"
"Segment Times","1:08.943","1:02.893","1:01.990","1:01.982","1:01.556","1:00.987","1:06.508","0:18.137"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","InlineAcc","LateralAcc","VerticalAcc","G Lat Smth","G Long Smth","G sum smth","G Lat imu f","G Long imu f"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","g","g","g","g","g","g","g","g"

"297.500","92.0457","14","-0.1221","0.0916","1.7410","165.2118","-2.6845","420.7757","6.7000","0.1500","545.7050","41.56765989","44.94788534","0.7583","-0.4180","-1.0654","0.2354","0.1617","0.3071","-0.2310","0.2952"
"297.550","92.1587","14","-0.1602","0.0915","1.7298","165.0544","-3.5147","420.7896","6.7000","0.1500","417.3226","41.56764879","44.94788923","0.4766","0.0018","-0.5972","0.2505","0.1644","0.3117","-0.3689","0.3097"
"297.600","92.6624","14","-0.2319","0.0926","1.6729","164.7032","-5.0805","420.7756","6.7000","0.1500","290.2785","41.56763758","44.94789356","0.2319","0.1143","-0.6609","0.2797","0.1654","0.3289","-0.4741","0.3242"
"297.650","92.7847","14","-0.3149","0.1050","1.6217","164.4339","-6.8867","420.7468","6.7000","0.1500","214.4298","41.56762645","44.94789776","0.2473","-0.1478","-0.8159","0.3207","0.1636","0.3572","-0.3638","0.3242"
"297.700","92.8861","14","-0.3878","0.1355","1.5864","164.0502","-8.4628","420.7400","6.7000","0.1500","174.6862","41.56761532","44.94790217","0.4036","-0.6431","-1.0464","0.3682","0.1602","0.3960","-0.2407","0.2734"
"297.750","93.0626","14","-0.4388","0.1508","1.5659","163.6432","-9.5516","420.7423","6.7000","0.1500","155.0676","41.56760428","44.94790666","0.3823","-0.7441","-1.0283","0.4201","0.1561","0.4429","-0.3483","0.2734"
"297.800","93.4732","14","-0.4742","0.1738","1.5359","163.2753","-10.2913","420.7353","6.7000","0.1500","144.5560","41.56759306","44.94791133","0.1044","-0.4741","-1.0312","0.4727","0.1514","0.4939","-0.4741","0.2966"
"297.850","93.7732","14","-0.5112","0.1952","1.4814","162.7713","-11.0576","420.7082","6.7000","0.1500","134.9700","41.56758199","44.94791619","0.0703","-0.1176","-1.0381","0.5215","0.1449","0.5435","-0.5742","0.2966"
"297.900","94.0516","14","-0.5369","0.1853","1.4065","162.1086","-11.5703","420.6661","6.7000","0.1500","129.3721","41.56757085","44.94792135","0.3201","-0.3870","-1.0723","0.5649","0.1362","0.5879","-0.5742","0.2078"
"297.950","94.5320","14","-0.5902","0.2071","1.3590","161.2164","-12.6750","420.6169","6.7000","0.1400","118.7002","41.56755968","44.94792691","0.4944","-0.7827","-1.0674","0.6033","0.1249","0.6268","-0.5576","0.1979"
"298.000","95.0341","14","-0.6451","0.2136","1.2973","160.4196","-13.8008","420.5928","6.7000","0.1400","109.5961","41.56754855","44.94793261","0.2966","-0.8325","-0.9580","0.6390","0.1093","0.6621","-0.5576","0.1979"
"298.050","95.2612","14","-0.6921","0.2015","1.2338","159.7734","-14.7489","420.5551","6.7000","0.1400","102.7962","41.56753749","44.94793846","0.0439","-0.3137","-0.7598","0.6743","0.0879","0.6961","-0.6382","0.2966"
"298.100","95.6089","14","-0.7227","0.1917","1.1725","159.1634","-15.3449","420.5041","6.7000","0.1400","99.1639","41.56752642","44.94794446","0.0349","-0.3369","-0.8418","0.7104","0.0597","0.7298","-0.6382","0.2966"
"298.150","95.9423","14","-0.7368","0.1712","1.1001","158.4955","-15.5893","420.4349","6.7000","0.1400","97.9497","41.56751528","44.94795054","0.3552","-0.8892","-1.0752","0.7469","0.0242","0.7623","-0.6445","0.1780"
"298.200","95.9658","14","-0.7551","0.1550","1.0276","157.9261","-15.9275","420.3781","6.7000","0.1400","95.8936","41.56750433","44.94795690","0.3889","-1.0410","-0.9836","0.7810","-0.0186","0.7907","-0.6445","0.0925"
"298.250","96.1238","14","-0.7911","0.1323","0.9697","156.9676","-16.6418","420.3289","6.7000","0.1510","91.9286","41.56749345","44.94796359","0.2233","-0.4907","-0.5977","0.8070","-0.0666","0.8117","-0.8411","-0.0037"
"298.300","96.6112","14","-0.8301","0.1046","0.9184","155.8017","-17.4226","420.2824","6.7000","0.1680","88.2543","41.56748263","44.94797084","-0.1294","-0.2595","-0.5219","0.8234","-0.1185","0.8268","-0.8940","-0.0182"
"298.350","96.9784","14","-0.8766","0.0547","0.8386","154.7099","-18.3654","420.2129","6.7000","0.1805","84.0417","41.56747182","44.94797825","-0.0520","-1.0254","-1.0850","0.8301","-0.1748","0.8400","-0.8940","-0.0445"
"298.400","96.3019","14","-0.9125","0.0026","0.7589","153.9751","-19.1021","420.1388","6.7000","0.1900","80.2369","41.56746140","44.94798565","-0.0445","-1.1045","-0.7595","0.8280","-0.2336","0.8555","-0.8511","-0.0563"
"298.450","96.4536","14","-0.9084","-0.0715","0.7026","153.3244","-19.0199","420.0801","6.7000","0.1900","80.7107","41.56745080","44.94799320","-0.1284","-1.0547","-0.4160","0.8146","-0.2906","0.8762","-0.8257","-0.0856"
