"Format","AiM CSV File"
"Session","RIM B"
"Vehicle","RotaxMax2"
"Racer","None"
"Championship",""
"Comment",""
"Date","Sunday, November 9, 2025"
"Time","11:44 AM"
"Sample Rate","20"
"Duration","817.987"
"Segment","Session"
"Beacon Markers","74.796","138.395","199.499","259.205","319.262","378.506","437.769","497.971","557.413","616.334","676.201","735.433","800.672","817.987"
"Segment Times","1:14.796","1:03.599","1:01.104","0:59.706","1:00.057","0:59.244","0:59.263","1:00.202","0:59.442","0:58.921","0:59.867","0:59.232","1:05.239","0:17.315"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","MagnetomX","MagnetomY","MagnetomZ","Internal Battery","RPM","Calculated Gear","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","g","g","g","deg/s","deg/s","deg/s","mG","mG","mG","V","rpm","#","m"

"3.450","8.8325","16","-0.0104","0.1994","-0.5014","129.4096","-2.4899","409.8953","5.0000","0.1100","56.4576","41.56633232","44.94943095","-0.4537","0.0625","-0.9490","-2.6306","-1.3389","-1.9020","-249.2500","345.3375","214.9250","3.9923","5102.6001","0.0000","1.9407"
"3.500","9.0739","16","0.0058","0.2029","-0.5613","129.2219","1.3176","409.8911","5.0000","0.1100","109.6031","41.56633160","44.94943219","-0.4460","0.0494","-0.9360","-3.7710","-1.7070","-2.0971","-249.4937","349.4000","210.9688","3.9920","5116.6499","0.0000","2.0653"
"3.550","9.4122","16","0.0053","0.1907","-0.5818","128.9127","1.1484","409.8829","5.0000","0.1100","130.4429","41.56633079","44.94943345","-0.4734","0.0592","-0.9292","-7.6877","-2.2457","-3.4858","-250.5063","353.2250","208.3625","3.9918","5066.5000","0.0000","2.1936"
"3.600","9.7267","16","0.0109","0.1747","-0.5805","128.5643","2.3069","409.8840","5.0000","0.1100","67.1046","41.56632999","44.94943470","-0.5518","0.0845","-0.9180","-5.5811","-3.0364","-3.4866","-255.0188","353.2625","211.9000","3.9915","4894.8999","0.0000","2.3263"
"3.650","9.9568","16","0.0071","0.1535","-0.5169","129.6173","1.4584","409.8768","5.0000","0.1100","108.6548","41.56632915","44.94943604","-0.5464","0.1036","-0.8538","0.1628","-1.7361","-2.0333","-258.8375","352.6125","215.4187","3.9913","4738.6748","0.0000","2.4632"
"3.700","10.3925","16","0.0050","0.1360","-0.5778","130.0378","0.9937","409.8722","5.0000","0.1100","166.4535","41.56632819","44.94943741","-0.4841","0.0764","-0.7666","3.1002","-1.1296","-0.7900","-259.7500","353.9625","214.1750","3.9910","4744.3999","0.0000","2.6044"
"3.750","10.6927","16","0.0049","0.1380","-0.7686","130.6811","0.9548","409.8633","5.0000","0.1100","178.2353","41.56632732","44.94943873","-0.4845","0.0277","-0.8135","1.9165","-1.4032","-0.9040","-260.3375","355.1125","211.9125","3.9908","4802.5000","0.0000","2.7507"
"3.800","10.9681","16","0.0125","0.1384","-0.5723","130.6944","2.3865","409.8635","5.0000","0.1100","73.1470","41.56632631","44.94944027","-0.4700","0.0167","-0.9058","-0.6830","-0.8900","-1.9640","-263.4250","354.7625","210.0375","3.9905","4825.3750","0.0000","2.9009"
"3.850","11.1595","16","0.0076","0.1356","-0.6227","130.0275","1.4073","409.8570","5.0000","0.1100","126.2044","41.56632546","44.94944169","-0.4569","0.0154","-0.9580","-1.0544","-1.3241","-2.4997","-266.2250","354.0250","208.8875","3.9903","4873.8252","0.0000","3.0547"
"3.900","11.2090","16","-0.0141","0.1247","-0.6814","129.0841","-2.5514","409.8511","5.0000","0.1100","69.9199","41.56632460","44.94944311","-0.4617","0.0381","-0.9702","-0.0263","-1.2932","-2.2085","-265.0500","352.7750","209.2312","3.9900","4929.0752","0.0600","3.2103"
"3.950","11.4008","16","-0.0314","0.1238","-0.7733","128.3765","-5.6150","409.8475","5.0000","0.1100","32.3151","41.56632372","44.94944466","-0.4451","0.0417","-0.9739","0.0472","-1.1270","-1.8809","-262.5500","351.2750","209.9875","3.9899","4997.8750","0.3933","3.3672"
"4.000","11.5728","16","-0.0306","0.1337","-0.6884","129.3420","-5.3705","409.8442","5.0000","0.1100","34.2958","41.56632273","44.94944615","-0.4912","0.0267","-0.9731","-0.4773","-1.9452","-1.5520","-259.5625","349.7875","210.3687","3.9898","5037.1250","0.7267","3.5265"
"4.050","11.9501","16","-0.0198","0.1486","-0.6005","129.7171","-3.3965","409.8465","5.0000","0.1100","55.9962","41.56632174","44.94944768","-0.5042","0.0598","-0.9783","-0.8697","-1.3767","-1.2768","-257.5000","348.5250","210.4312","3.9897","5023.7998","1.0000","3.6901"
"4.100","12.2903","16","-0.0140","0.1567","-0.6043","129.7134","-2.3540","409.8437","5.0000","0.1100","83.0961","41.56632071","44.94944933","-0.4951","0.0579","-0.9526","0.4752","-1.6560","-1.3701","-261.1375","348.0125","210.7437","3.9896","4971.6001","1.0000","3.8584"
"4.150","12.4795","16","0.0029","0.1577","-0.7998","129.0037","0.4727","409.8260","5.0000","0.1100","420.1634","41.56631968","44.94945112","-0.5244","0.0618","-0.9299","5.8389","-1.3811","-0.5551","-265.8375","348.0000","211.0125","3.9895","4950.1748","1.0000","4.0306"
"4.200","12.8763","16","0.0052","0.1589","-0.9841","128.2283","0.8375","409.8119","5.0000","0.1100","244.6952","41.56631870","44.94945281","-0.5220","0.0551","-0.8774","11.8664","-1.3303","1.0159","-263.6000","347.2625","208.6875","3.9894","4775.6250","1.0000","4.2065"
"4.250","13.2030","16","0.0102","0.1346","-0.8164","128.7566","1.5907","409.8159","5.0000","0.1100","132.0970","41.56631760","44.94945455","-0.5813","0.0084","-0.8374","10.4148","-1.9458","1.1046","-258.8250","346.2750","205.9000","3.9893","4377.1250","1.0000","4.3878"
"4.300","13.3813","16","0.0142","0.1008","-0.7808","129.2556","2.1980","409.8150","5.0000","0.1100","96.8948","41.56631651","44.94945622","-0.6138","0.0118","-0.8267","3.6252","-0.4833","-0.8321","-255.6812","344.5500","206.2188","3.9892","4235.4502","1.0000","4.5725"
"4.350","13.4273","16","0.0084","0.0698","-0.7862","130.2657","1.2864","409.8147","5.0000","0.1100","166.1268","41.56631543","44.94945799","-0.6067","0.0607","-0.7603","-0.4612","-0.5581","-1.9762","-254.2500","343.0000","207.7812","3.9891","4170.4248","1.0000","4.7586"
"4.400","13.4934","16","-0.0107","0.0421","-0.7652","129.5967","-1.6095","409.8082","5.0000","0.1100","133.4294","41.56631432","44.94945977","-0.6060","0.0713","-0.7212","-2.0008","-0.8185","-2.6766","-256.9125","344.2000","209.4688","3.9890","4054.2251","1.0000","4.9456"
"4.450","13.4297","16","-0.0297","0.0104","-0.7408","128.6875","-4.4548","409.8029","5.0000","0.1100","47.9793","41.56631331","44.94946146","-0.5977","0.0206","-0.7527","-11.7312","-0.7719","-4.4568","-260.4500","346.3375","210.5688","3.9889","4089.6001","1.0000","5.1326"
"4.500","13.3829","16","-0.0260","-0.0124","-0.7732","128.5008","-3.8937","409.7977","5.0000","0.1100","54.7020","41.56631230","44.94946316","-0.5894","0.0345","-0.8325","-26.3055","-0.3020","-7.9273","-261.7375","348.4500","208.2000","3.9888","4409.9248","1.0000","5.3188"
"4.550","13.3973","16","-0.0151","0.0004","-0.7413","128.9698","-2.2738","409.7971","5.0000","0.1100","93.7740","41.56631124","44.94946494","-0.5205","0.0870","-0.8318","-24.3070","-0.5356","-8.6711","-261.8625","350.3375","204.9250","3.9887","4660.0752","1.0000","5.5047"
"4.600","13.3858","16","-0.0035","0.0210","-1.0013","128.9641","-0.5243","409.7802","5.0000","0.1100","406.2958","41.56631017","44.94946675","-0.4741","0.1005","-0.8604","-2.3760","-0.8905","-4.1566","-267.0875","354.6250","202.9125","3.9886","4774.2251","1.0000","5.6906"
"4.650","13.5920","16","-0.0149","0.0359","-0.9021","128.6769","-2.2303","409.7805","5.0000","0.1100","96.9942","41.56630910","44.94946855","-0.4667","0.1137","-0.8364","25.3164","-0.7596","2.8702","-275.6500","360.4250","201.4438","3.9885","4780.0000","1.0000","5.8780"
"4.700","13.7598","16","-0.0182","0.0577","-0.8773","127.8094","-2.7174","409.7753","5.0000","0.1100","80.5896","41.56630805","44.94947042","-0.4944","0.1022","-0.7910","39.9313","-0.7615","7.3449","-272.1875","359.5750","204.6375","3.9884","4748.5000","1.0000","6.0680"
"4.750","13.8205","16","-0.0158","0.0723","-0.8062","127.4368","-2.3384","409.7737","5.0000","0.1100","94.0652","41.56630698","44.94947223","-0.5049","0.0307","-0.8040","29.1469","-0.7201","5.5129","-260.3125","353.8500","210.9688","3.9883","4706.2002","1.0000","6.2594"
"4.800","13.7998","16","-0.0056","0.0794","-0.9060","127.9171","-0.8150","409.7617","5.0000","0.1100","269.4716","41.56630587","44.94947395","-0.5205","-0.0413","-0.8110","1.5365","-1.4219","-0.5226","-255.3000","346.9250","213.3562","3.9882","4661.5498","1.0000","6.4511"
"4.850","14.0835","16","-0.0022","0.0804","-0.8551","129.3191","-0.3226","409.7577","5.0000","0.1100","694.8292","41.56630470","44.94947580","-0.5354","-0.0484","-0.8352","-27.9727","-1.0169","-7.5648","-255.0437","339.8250","213.0813","3.9881","4647.3501","1.0000","6.6448"
"4.900","14.4211","16","-0.0063","0.0820","-0.7634","129.4818","-0.9058","409.7669","5.0000","0.1100","253.3933","41.56630352","44.94947778","-0.5229","-0.0028","-0.8027","-39.7109","-0.2697","-11.6617","-256.9500","343.0875","210.9375","3.9880","4678.5752","1.0000","6.8427"
"4.950","14.5462","16","-0.0222","0.0785","-0.8144","128.3033","-3.1521","409.7582","5.0000","0.1100","73.4455","41.56630241","44.94947970","-0.4968","0.0557","-0.8267","-26.2836","-0.0095","-9.6062","-260.2000","353.5750","207.6750","3.9883","4770.0000","1.0000","7.0435"
"5.000","14.3844","16","-0.0371","0.0828","-0.8156","126.8038","-5.2159","409.7530","5.0000","0.1100","43.8915","41.56630140","44.94948161","-0.4292","0.0967","-0.8438","2.1569","-0.7079","-3.1472","-265.3625","359.9000","205.9000","3.9886","5013.3501","1.0000","7.2442"
"5.050","14.5152","16","-0.0299","0.0989","-0.8033","126.8386","-4.1678","409.7506","5.0000","0.1100","55.4285","41.56630037","44.94948357","-0.4028","0.0583","-0.8777","20.3242","-1.1939","1.8505","-271.9000","362.7250","205.3750","3.9889","5250.3999","1.0000","7.4451"
"5.100","14.8476","16","-0.0393","0.1268","-0.8037","127.2203","-5.4090","409.7498","5.0000","0.1100","43.6877","41.56629913","44.94948558","-0.4297","0.0232","-0.9482","13.1633","-1.4207","1.4244","-274.4750","359.6250","207.1875","3.9892","5394.6748","1.0000","7.6490"
"5.150","15.1413","16","-0.0404","0.1486","-0.8040","127.4013","-5.4705","409.7380","5.0000","0.1100","44.0514","41.56629799","44.94948768","-0.3888","0.0367","-0.9722","-6.6011","-0.4919","-3.2247","-274.5000","352.8500","210.5188","3.9895","5478.2500","1.0000","7.8571"
"5.200","15.4471","16","-0.0373","0.1812","-0.9523","127.4441","-4.9709","409.7244","5.0000","0.1100","49.4577","41.56629674","44.94948972","-0.3423","0.0342","-0.9531","-21.6313","-1.1391","-7.2648","-274.7375","352.6875","210.0437","3.9898","5495.3501","1.0000","8.0693"
"5.250","15.8054","16","-0.0295","0.2121","-0.9272","126.6199","-3.8440","409.7202","5.0000","0.1100","65.4391","41.56629556","44.94949189","-0.3567","0.0620","-0.9277","-20.0391","-1.1696","-7.3895","-275.3625","357.1750","207.1750","3.9901","5511.3252","1.0000","8.2867"
"5.300","16.2571","16","-0.0230","0.2456","-0.7716","125.8486","-2.9317","409.7246","5.0000","0.1100","88.2560","41.56629437","44.94949425","-0.3574","0.0740","-0.9644","-8.8668","-0.4698","-5.7553","-275.5000","360.4375","204.5625","3.9904","5583.2002","1.0000","8.5095"
"5.350","16.7649","16","-0.0264","0.2663","-0.7976","125.5787","-3.2617","409.7234","5.0000","0.1100","81.8041","41.56629305","44.94949651","-0.3527","0.0049","-1.0010","-6.5994","-0.6583","-6.2533","-275.5000","363.7000","201.5500","3.9907","5696.9751","1.0000","8.7386"
"5.400","17.2341","16","-0.0523","0.2828","-0.8051","126.3466","-6.2607","409.7136","5.0000","0.1100","43.8113","41.56629169","44.94949884","-0.3457","-0.0770","-0.9468","-34.0047","-0.2549","-13.1852","-275.5000","366.2000","198.0875","3.9910","5816.9502","1.0000","8.9743"
"5.450","17.7129","16","-0.1035","0.2732","-0.7162","125.9532","-12.0673","409.7141","5.0000","0.1100","23.3614","41.56629042","44.94950132","-0.3431","-0.0845","-0.9514","-88.7469","0.0204","-26.7664","-276.4750","368.9500","192.9625","3.9913","5891.9248","1.0000","9.2173"
"5.500","18.1493","16","-0.1559","0.2476","-0.7700","124.7384","-17.7072","409.7073","5.0000","0.1100","16.3128","41.56628912","44.94950397","-0.3994","0.0002","-1.0146","-109.3625","0.8352","-34.3750","-287.6000","376.9875","184.3750","3.9916","5939.9248","1.0000","9.4665"
"5.550","18.6126","16","-0.1824","0.2655","-0.8511","124.3015","-20.2375","409.6906","5.0000","0.1100","14.6376","41.56628765","44.94950662","-0.4037","0.0332","-1.0723","-66.3719","3.5511","-28.6836","-314.9125","394.3375","168.6938","3.9919","5972.6499","1.0000","9.7220"
"5.600","19.2952","16","-0.2011","0.2748","-1.0348","122.3173","-21.7506","409.6609","5.0000","0.1100","14.1189","41.56628646","44.94950949","-0.3577","0.0384","-1.0566","-15.3219","6.0893","-21.4117","-331.5000","403.8750","158.6687","3.9922","5968.4502","1.0000","9.9851"
"5.650","19.5201","16","-0.2240","0.2762","-0.9992","120.9719","-23.6168","409.6598","5.0000","0.1100","13.1547","41.56628526","44.94951235","-0.3318","0.0628","-1.0386","15.5551","6.4313","-16.7328","-339.2875","406.1125","152.8250","3.9925","5970.3999","1.0000","10.2548"
"5.700","19.7773","16","-0.2482","0.2775","-0.7991","119.8717","-25.5328","409.6724","5.0000","0.1100","12.3279","41.56628415","44.94951528","-0.3481","0.1110","-1.0244","39.8258","4.4098","-9.0969","-341.0125","402.6375","153.5375","3.9928","5999.8252","1.0000","10.5281"
"5.750","20.4530","16","-0.2563","0.2891","-0.7654","118.9980","-25.7294","409.6727","5.0000","0.1100","12.6517","41.56628287","44.94951834","-0.3494","0.1561","-1.0298","53.3984","2.8962","-2.1044","-338.5500","393.2875","161.1687","3.9931","6048.7002","1.0000","10.8075"
"5.800","21.1884","16","-0.2138","0.2935","-0.8057","117.7525","-20.9524","409.6574","5.0000","0.1100","16.0948","41.56628164","44.94952163","-0.3335","0.1261","-1.0225","45.1797","1.3365","0.9257","-335.0875","385.4125","168.2188","3.9934","6096.0498","1.0000","11.0962"
"5.850","21.6388","16","-0.1688","0.3051","-0.9090","116.5099","-16.1428","409.6428","5.0000","0.1100","21.3341","41.56628046","44.94952496","-0.3596","0.1055","-1.0132","31.2008","-1.0931","2.2041","-329.8250","377.1250","175.6938","3.9937","6095.4751","1.0000","11.3941"
"5.900","22.3644","16","-0.1093","0.3088","-1.0067","116.0724","-10.1953","409.6217","5.0000","0.1100","34.9124","41.56627914","44.94952849","-0.3835","0.1288","-1.0264","30.8055","-0.7443","3.2356","-326.8000","371.3625","180.2937","3.9940","6077.8252","1.0000","11.6995"
"5.950","22.7755","16","-0.0664","0.3104","-1.0987","116.3360","-6.0378","409.6117","5.0000","0.1100","60.0358","41.56627794","44.94953200","-0.3702","0.1583","-0.9954","52.1891","-1.7427","10.1387","-325.2750","365.8250","183.3938","3.9945","6050.7998","1.0000","12.0126"
"6.000","23.0963","16","-0.0269","0.3239","-1.0606","115.8274","-2.3982","409.6026","5.0000","0.1100","153.2781","41.56627662","44.94953547","-0.3547","0.1208","-1.0098","71.5750","-1.4673","16.6574","-323.5500","360.6375","186.6562","3.9951","6023.3501","1.0000","12.3307"
"6.050","23.7876","16","0.0242","0.3250","-1.0338","115.8795","2.0741","409.5959","5.0000","0.1100","182.5370","41.56627524","44.94953918","-0.3551","0.0588","-1.0098","68.4875","-0.7373","18.6211","-318.8500","349.9500","194.7812","3.9956","6015.0249","1.0000","12.6568"
"6.100","24.4044","16","0.0511","0.3373","-1.0278","116.5988","4.3092","409.5969","5.0000","0.1100","90.1346","41.56627378","44.94954289","-0.3345","0.0622","-1.0166","58.4625","-1.1979","19.1750","-313.8625","340.6875","202.2188","3.9962","6029.8750","1.0129","12.9916"
"6.150","24.9448","16","0.0902","0.3226","-0.9886","116.9703","7.4293","409.5820","5.0000","0.1200","53.4382","41.56627227","44.94954661","-0.3346","0.0649","-1.0210","54.5219","-0.0217","19.1930","-305.4000","329.8125","211.8938","3.9967","6075.7500","1.0843","13.3342"
"6.200","25.5980","16","0.1366","0.3141","-1.0314","116.8557","10.9971","409.5712","5.0000","0.1200","37.0467","41.56627082","44.94955067","-0.3440","0.0846","-1.0088","65.1844","0.9116","22.3148","-297.6750","319.2500","220.0750","3.9973","6129.7500","1.1557","13.6847"
"6.250","26.2103","16","0.1692","0.3169","-1.0603","117.3743","13.3268","409.5612","5.0000","0.1255","31.3015","41.56626918","44.94955458","-0.3145","0.0745","-1.0137","64.9437","1.5558","24.1031","-286.9500","300.9625","231.1750","3.9978","6133.5000","1.2271","14.0451"
"6.300","26.6438","16","0.2010","0.3238","-1.0824","118.5819","15.4998","409.5403","5.0000","0.1300","27.3584","41.56626744","44.94955847","-0.3386","0.1053","-1.0430","44.5203","2.1157","22.9813","-279.3750","288.4500","239.3500","3.9984","6130.7002","1.2986","14.4125"
"6.350","27.3442","16","0.2362","0.3162","-1.0767","119.4048","17.8309","409.5340","5.0000","0.1195","24.4068","41.56626565","44.94956255","-0.3142","0.1704","-1.0361","24.1625","3.1158","20.8844","-273.9625","280.9875","246.4438","3.9989","6061.0249","1.3700","14.7872"
"6.400","27.8075","15","0.2913","0.3099","-1.1930","120.4323","21.5325","409.5060","5.0000","0.1130","20.5536","41.56626369","44.94956658","-0.2406","0.2041","-1.0039","15.9094","3.7955","19.8070","-269.1250","278.2625","248.8875","3.9995","6031.7002","1.4414","15.1696"
"6.450","28.2793","15","0.3488","0.2940","-1.1473","121.5723","25.2818","409.4992","5.0000","0.1200","17.8025","41.56626179","44.94957065","-0.2623","0.2076","-1.0161","14.7895","4.1686","19.5555","-260.9000","280.8125","243.8625","4.0000","5990.0752","1.5129","15.5593"
"6.500","28.7906","15","0.3852","0.2746","-1.0407","122.9768","27.4345","409.5025","5.0000","0.1200","16.7022","41.56625971","44.94957472","-0.3120","0.1726","-1.0381","10.8320","3.7246","19.7594","-255.3375","282.2500","240.2875","4.0006","5968.8999","1.5843","15.9557"
"6.550","29.1225","15","0.4204","0.2849","-1.0702","124.6111","29.4473","409.4860","5.0000","0.1205","15.7399","41.56625748","44.94957866","-0.3304","0.2094","-1.0410","8.2602","4.0202","19.2031","-252.7188","280.0500","241.1562","4.0011","5943.1499","1.6557","16.3579"
"6.600","29.6901","15","0.4519","0.2697","-1.0807","126.0077","31.1239","409.4720","5.0000","0.1300","15.1823","41.56625503","44.94958261","-0.3528","0.2343","-1.0752","10.4719","5.0021","19.2086","-249.1187","277.8000","243.3125","4.0017","5921.1748","1.7271","16.7659"
"6.650","30.4101","15","0.4661","0.2653","-1.0798","127.5878","31.6002","409.4630","5.0000","0.1300","15.3161","41.56625254","44.94958663","-0.3469","0.2027","-1.1094","11.7109","4.7990","18.4844","-238.7000","273.9625","247.7875","4.0022","5909.9248","1.7986","17.1838"
"6.700","30.8055","15","0.4631","0.2724","-0.9984","129.3294","30.9205","409.4626","5.0000","0.1300","15.8563","41.56624999","44.94959053","-0.3784","0.1770","-1.1152","8.3246","4.1805","16.8172","-230.8875","271.0375","250.4688","4.0028","5895.8999","1.8700","17.6091"
"6.750","31.1303","15","0.4672","0.2873","-1.0056","130.6993","30.7145","409.4532","5.0000","0.1300","16.1310","41.56624726","44.94959452","-0.3650","0.1458","-1.0806","4.3892","2.4204","14.5965","-222.3562","271.4750","249.4125","4.0033","5858.0498","1.9414","18.0392"
"6.800","31.5427","15","0.4468","0.2713","-0.9783","132.2158","28.9170","409.4471","5.0000","0.1300","17.3607","41.56624441","44.94959841","-0.3022","0.1211","-1.0430","-1.6063","0.9713","12.3977","-216.5750","273.2000","248.2563","4.0039","5769.7998","1.9640","18.4740"
"6.850","32.0872","15","0.4077","0.2742","-0.9845","133.4214","25.9981","409.4368","5.0000","0.1300","19.6431","41.56624148","44.94960228","-0.3224","0.1149","-0.9910","-15.8016","0.5411","8.1912","-217.6313","279.4875","249.9500","4.0044","5649.9751","1.7640","18.9164"
"6.900","32.5482","15","0.3595","0.2710","-0.9915","134.4908","22.5820","409.4218","5.0000","0.1300","22.9395","41.56623850","44.94960613","-0.3047","0.0564","-0.9688","-39.4820","0.4737","0.9063","-218.8875","285.6375","250.8875","4.0050","5542.4751","1.5640","19.3654"
"6.950","33.0605","15","0.2946","0.2824","-0.9999","135.6537","18.2354","409.4110","5.0000","0.1300","28.8545","41.56623542","44.94961004","-0.3550","-0.0002","-0.9175","-57.7250","-0.0660","-7.4246","-212.5938","292.4875","244.5938","4.0047","5451.8750","1.3640","19.8210"
"7.000","33.7203","15","0.2208","0.3055","-1.0199","136.4630","13.4644","409.3941","5.0000","0.1270","39.8589","41.56623216","44.94961394","-0.3452","-0.0361","-0.9473","-67.7031","0.3121","-16.3426","-208.1375","299.1125","238.3562","4.0043","5410.6748","1.1640","20.2843"
"7.050","34.2857","15","0.1510","0.3079","-0.9121","136.7992","9.0710","409.4019","5.0000","0.1200","60.1557","41.56622894","44.94961789","-0.3407","-0.1086","-0.9810","-81.2219","-0.4682","-23.1742","-218.2375","311.6125","234.0750","4.0040","5385.8999","0.9640","20.7571"
"7.100","34.6085","16","0.0616","0.3296","-0.7959","136.8689","3.6445","409.4156","5.0000","0.1200","151.1363","41.56622577","44.94962196","-0.3984","-0.2686","-1.0342","-104.0719","-1.1465","-34.9094","-230.0250","324.2250","229.5063","4.0036","5357.0249","0.7640","21.2358"
"7.150","35.0841","15","-0.0422","0.3438","-0.7726","136.6276","-2.4480","409.4149","5.0000","0.1200","228.0951","41.56622251","44.94962608","-0.4225","-0.2826","-1.0283","-107.4750","0.9246","-38.2031","-245.0188","348.7250","212.6938","4.0033","5286.7002","0.5640","21.7198"
"7.200","35.7967","15","-0.1522","0.3143","-0.8266","136.4148","-8.6670","409.4005","5.0000","0.1200","65.7345","41.56621913","44.94963026","-0.3347","-0.2449","-1.1230","-73.2031","3.7284","-34.9625","-256.0812","368.9375","197.8625","4.0029","5239.1499","0.3640","22.2114"
"7.250","36.5881","16","-0.2858","0.2890","-0.8708","135.8010","-16.0372","409.3747","5.0000","0.1200","36.3105","41.56621579","44.94963466","-0.3003","-0.4767","-1.1616","-17.2166","4.5687","-30.0859","-262.1500","380.9375","189.9312","4.0026","5210.9502","0.1640","22.7150"
"7.300","37.0829","16","-0.4175","0.2714","-0.8897","134.6176","-23.1249","409.3562","5.0000","0.1200","25.5219","41.56621257","44.94963925","-0.3352","-0.6411","-1.1328","10.0094","5.4777","-26.7375","-265.4500","386.9250","186.0500","4.0022","5146.1001","0.1029","23.2266"
"7.350","37.4750","16","-0.5330","0.2562","-0.8285","133.4428","-29.1582","409.3643","5.0000","0.1200","20.4551","41.56620945","44.94964383","-0.3145","-0.6226","-1.1074","-3.1498","4.6463","-26.3898","-271.1000","384.2375","185.0688","4.0019","5058.5249","0.6743","23.7440"
"7.400","37.6777","16","-0.6102","0.2351","-0.8553","131.9240","-32.9899","409.3626","5.0000","0.1200","18.1770","41.56620637","44.94964876","-0.3225","-0.5742","-1.0850","-12.0355","4.0916","-26.2969","-277.1375","379.3375","185.0000","4.0015","5054.2002","1.2457","24.2656"
"7.450","38.1579","16","-0.6684","0.2314","-0.8278","129.8024","-35.7543","409.3569","5.0000","0.1200","16.9854","41.56620350","44.94965390","-0.3434","-0.5547","-1.0776","-7.9834","4.1707","-24.8281","-282.7625","376.4125","185.0000","4.0012","5057.1499","1.8171","24.7924"
"7.500","38.5223","16","-0.7057","0.2340","-0.7878","127.4899","-37.3624","409.3588","5.0000","0.1200","16.4096","41.56620076","44.94965923","-0.3613","-0.5063","-1.0596","-12.6766","3.2287","-23.7008","-287.6625","375.0125","184.7625","4.0008","5068.5498","2.3886","25.3251"
"7.550","38.7960","16","-0.7192","0.2405","-0.8381","125.3919","-37.6859","409.3356","5.0000","0.1200","16.3843","41.56619826","44.94966473","-0.3480","-0.4359","-0.9583","-21.0859","1.9858","-22.9523","-297.7500","377.4250","181.5312","4.0005","5096.9248","2.9600","25.8621"
"7.600","39.3449","16","-0.7308","0.2431","-0.8633","123.6790","-37.8973","409.3253","5.0000","0.1170","16.5235","41.56619567","44.94967042","-0.3403","-0.3845","-0.8701","-23.3086","1.4630","-22.4727","-308.3125","380.7000","177.8062","4.0001","5097.6499","3.5314","26.4045"
"7.650","39.8015","16","-0.7167","0.2643","-0.9039","122.1045","-36.7763","409.3126","5.0000","0.1100","17.2247","41.56619315","44.94967626","-0.4041","-0.3998","-0.9263","-20.0820","0.9665","-22.4914","-319.1375","381.1375","177.5437","3.9998","5155.9751","4.0058","26.9546"
"7.700","40.1190","16","-0.7017","0.2837","-0.8958","120.7763","-35.5981","409.3006","5.0000","0.1100","17.9368","41.56619064","44.94968212","-0.4661","-0.4490","-1.0342","-19.2078","1.0752","-22.9203","-328.6000","380.5125","178.6062","3.9994","5198.5249","4.0381","27.5099"
"7.750","40.7385","16","-0.6861","0.2973","-0.9289","119.2382","-34.3839","409.2768","5.0000","0.1105","18.8569","41.56618840","44.94968824","-0.3960","-0.4143","-1.1548","-16.2219","1.0829","-22.1203","-336.6000","379.5250","179.0562","3.9991","5255.7998","4.0703","28.0714"
"7.800","41.3478","16","-0.6730","0.2854","-0.9774","117.4654","-33.3151","409.2596","5.0000","0.1200","19.7529","41.56618613","44.94969465","-0.3176","-0.3899","-1.1729","2.8358","0.2070","-17.7148","-343.1375","378.5250","179.0063","3.9987","5298.7500","4.1026","28.6409"
"7.850","41.8663","16","-0.6151","0.2861","-0.9926","115.8133","-30.0877","409.2426","5.0000","0.1200","22.1461","41.56618399","44.94970118","-0.2754","-0.3055","-1.0298","34.3289","1.6552","-7.9023","-349.2375","375.5750","177.1750","3.9984","5334.2749","4.1348","29.2192"
"7.900","42.3388","16","-0.5518","0.2837","-0.9695","114.2997","-26.6706","409.2300","5.0000","0.1200","25.2654","41.56618198","44.94970778","-0.3237","-0.1498","-0.9976","66.9094","0.8177","6.9921","-353.9375","372.0750","175.9875","3.9980","5358.8252","4.1671","29.8042"
"7.950","42.8806","16","-0.4730","0.2972","-1.0074","112.7240","-22.5945","409.2025","5.0000","0.1100","30.2049","41.56618010","44.94971446","-0.3827","0.1249","-1.0547","101.7594","-0.1142","27.3195","-347.4750","360.5500","189.7250","3.9983","5357.7500","4.1994","30.3957"
"8.000","43.2064","16","-0.3832","0.2866","-1.0443","111.5876","-18.0938","409.1931","5.0000","0.1100","38.0049","41.56617819","44.94972133","-0.4163","0.3162","-1.0684","136.3375","0.0863","44.6766","-338.1500","347.7125","206.6000","3.9986","5394.4751","4.2316","30.9931"
"8.050","43.5659","16","-0.2479","0.2488","-1.0499","111.1124","-11.5782","409.1803","5.0000","0.1100","59.8862","41.56617625","44.94972820","-0.5332","0.3527","-1.0322","153.6062","1.0623","50.8375","-325.8250","327.3500","221.8188","3.9989","5455.9502","4.2639","31.5959"
